Year,Inflation,Total US,US Large,USL Value,US Mid,USM Value,US Small,USS Value,US Dividend Appreciation,US REIT,US Consumer Staples,US Health Care,US Energy,Total International,International Developed,International Developed Value,International Developed Small,Emerging Markets,Emerging Small Cap,Frontier Markets,Global REIT,Sweden,Australia,South Africa,Gold,Commodities,Emerging Market Bonds,International Bonds,Corporate Bonds,US Bonds,TIPS,Intermediate Municipal Bonds,Long Term Treasuries,Intermediate Treasuries,Short Term Treasuries,Treasury Bills,Custom Portfolio 1,Custom Portfolio 2,Custom Portfolio 3,Custom Portfolio 4,Custom Portfolio 5,Engineered Tax-Free 20 Year,Engineered Tax-Free 10 Year,Engineered Tax-Free 5 Year,Engineered Tax-Free 3 Year,Engineered Tax-Free 2 Year,Engineered Tax-Free 1 Year,Engineered Taxable 20 Year,Engineered Taxable 10 Year,Engineered Taxable 5 Year,Engineered Taxable 3 Year,Engineered Taxable 2 Year,Engineered Taxable 1 Year,Engineer Chris's 401k,Engineer Chris's Taxable,Engineer Steve's Utah 529 Plan,Engineer Steve's 401k,Engineer Steve's IRA,Engineer Steve's Taxable Savings,Simply Engineered Tax-Free 20 Year,Simply Engineered Tax-Free 10 Year,Simply Engineered Tax-Free 5 Year,Simply Engineered Tax-Free 3 Year,Simply Engineered Tax-Free 2 Year,Simply Engineered Tax-Free 1 Year,Simply Engineered Taxable 20 Year,Simply Engineered Taxable 10 Year,Simply Engineered Taxable 5 Year,Simply Engineered Taxable 3 Year,Simply Engineered Taxable 2 Year,Simply Engineered Taxable 1 Year,Wealthfront Tax-Free 10,Wealthfront Tax-Free 8.5,Wealthfront Tax-Free 6,Wealthfront Tax-Free 3,Wealthfront Tax-Free 0.5,Wealthfront Taxable 10,Wealthfront Taxable 8.5,Wealthfront Taxable 6,Wealthfront Taxable 3,Wealthfront Taxable 0.5,Betterment Tax-Free 100% Stocks,Betterment Tax-Free 90% Stocks,Betterment Tax-Free 70% Stocks,Betterment Tax-Free 50% Stocks,Betterment Tax-Free 30% Stocks,Betterment Tax-Free 10% Stocks,Betterment Taxable 100% Stocks,Betterment Taxable 90% Stocks,Betterment Taxable 70% Stocks,Betterment Taxable 50% Stocks,Betterment Taxable 30% Stocks,Betterment Taxable 10% Stocks,Vanguard Aggressive Growth,Vanguard Growth,Vanguard Moderate Growth,Vanguard Conservative Growth,Vanguard Income,Vanguard Conservative Income,Bill Bernstein No Brainer,Bill Bernstein Smart Money,Rick Ferri Core Four,David Swenson Yale Endowment,Ted Aronson Family Taxable,Scott Burns Five Fold,Scott Burns Six Ways from Sunday,FundAdvice Ultimate Buy & Hold,Bill Schultheis Coffe House,Larry Swedroe Simple Portfolio,Harry Browne Permanent,Ray Dalio All-Weather Portfolio
1982,0.03829787200000001,0.16777241499999995,0.17070212800000006,0.15906792300000006,0.19224105000000002,0.25430634500000004,0.20820911399999997,0.244137257,0.15906792300000006,0.17454872600000004,0.330702128,0.17470212800000007,-0.16729787230000004,-0.04977262790000003,-0.04818897040000003,-0.04889787229999998,-0.041585707400000005,-0.05255083760000001,-0.05255083760000001,-0.05255083760000001,0.11846838799999992,0.3597678150000001,-0.19609787229999998,0.3394021279999999,0.11730212799999995,0.06900212799999994,0.16336151500000007,0.18735177699999994,0.352802128,0.2136989330000001,-0.11614218369999996,0.2723518279999999,0.37650449099999994,0.3133021279999999,0.20064819899999997,0.06570852199999999,0.221297729,0.19628033199999995,0.173475284,0.226725238,0.21333432400000008,0.1680913799999999,0.185076676,0.253057168,0.2745248899999999,0.17895662299999993,0.08370692000000002,0.1680913799999999,0.2307465660000001,0.248563525,0.26021442399999994,0.133255283,0.08532472699999993,0.12131402699999994,0.13643642700000003,0.14485784499999999,0.16566761399999996,0.15032506599999995,0.29170445599999995,0.12163481100000006,0.20744587700000006,0.24640150400000005,0.218638444,0.19528694299999994,0.11171299000000001,0.14903565399999996,0.19828540399999994,0.26662428699999996,0.2112302450000001,0.21868758200000005,0.11171299000000001,0.06999402499999996,0.09768150900000006,0.14076891199999997,0.19610568500000003,0.13894681499999995,0.046262226999999934,0.067778648,0.10672198299999991,0.12721495700000007,0.08674255099999995,0.05896397799999997,0.07533250100000011,0.11005123600000011,0.14014787000000006,0.14858972700000006,0.16629403199999993,0.05896397799999997,0.07725944100000004,0.1161403780000001,0.15025803000000004,0.159393562,0.17340724900000004,0.08075439800000006,0.10506391400000004,0.13048750200000003,0.15549557999999997,0.18081305600000008,0.1596550080000001,0.1328426170000001,0.20249868400000004,0.12528901299999995,0.11443992799999991,0.09701530600000008,0.0727516210000001,0.03302592999999998,0.10086253899999997,0.17616882499999997,0.03263233100000007,0.18182188900000007,0.26190165900000006
1983,0.037909836000000086,0.1801412819999999,0.175090164,0.24227376,0.1976191060000001,0.2868761799999999,0.2505133180000001,0.345323697,0.24227376,0.2647033700000001,0.13909016399999996,0.02609016399999997,0.2080901639999999,0.217328639,0.2069697720000001,0.215290164,0.3182722899999999,0.283728757,0.283728757,0.283728757,0.25285968699999994,0.651103185,0.594290164,0.09979016400000007,-0.20960983609999995,0.11599016400000006,0.08224545399999994,0.05985842000000008,0.054090163999999996,0.042361729000000015,0.1307528389999999,0.02706186399999999,-0.020093535600000045,0.013790163999999994,0.039298843999999944,0.049111844000000016,0.07129292000000009,0.2048320210000001,0.20157477099999999,0.153301366,0.10789781399999998,0.2806828130000001,0.231348954,0.16144567100000007,0.10940317,0.06301473400000002,0.05625486700000004,0.2806828130000001,0.22919537600000006,0.17673528299999997,0.09911774899999992,0.06802575299999991,0.060349949999999986,0.2023170190000001,0.22052955900000004,0.2402406399999999,0.20785543100000003,0.227313777,0.0688425829999999,0.163671511,0.10290705199999994,0.06739118900000007,0.07540483500000006,0.05133465600000009,0.05660987900000003,0.2629687140000001,0.13474379200000008,0.09662783000000008,0.07926966499999999,0.07068034300000003,0.05660987900000003,0.22438633400000008,0.21464463,0.1853620789999999,0.1461575690000001,0.12434433399999989,0.21417709100000004,0.20092421299999996,0.1708825060000001,0.1409254419999999,0.1325314099999999,0.23112793499999995,0.21163430500000002,0.17591983499999997,0.14326822499999992,0.11089808099999998,0.07120180500000006,0.23112793499999995,0.21048663599999995,0.17230037200000003,0.13738143699999994,0.10487049100000001,0.06726167599999999,0.19501622500000004,0.1657844690000001,0.13634927900000005,0.10686818199999992,0.07707433800000008,0.054548386000000004,0.16796802499999997,0.15194125299999994,0.16827530400000001,0.16881385800000004,0.17015874199999992,0.17055690999999995,0.17674065799999994,0.18149622099999996,0.1664679870000001,0.2123443570000001,-0.00011256130000003584,0.04105201999999997
1984,0.03948667300000008,0.003843998000000015,0.02261332699999996,0.059096443999999915,-0.027510625300000036,-0.013230653499999967,-0.11433697259999998,-0.018528589400000017,0.059096443999999915,0.16637807799999993,0.10761332699999993,0.024613326999999963,0.04061332699999998,0.040736834999999916,0.03854310000000005,-0.012486673199999965,0.07259861100000009,0.059885398999999895,0.059885398999999895,0.059885398999999895,0.1349677680000001,-0.13810875489999996,-0.03928667320000001,0.04821332700000003,-0.23528667319999996,-0.036486673199999986,0.09202168799999999,0.09559238699999995,0.1259133269999999,0.10168744800000007,0.11620195,0.055838126999999904,0.10614914000000009,0.09201332700000009,0.08417903300000007,0.0575260150000001,0.007932908999999988,0.050048649000000056,0.06660316500000008,0.07496357499999995,0.09672818299999997,0.036383794000000025,0.00686658699999998,0.013288849999999908,0.02768954400000001,0.0538215689999999,0.030843310000000068,0.036383794000000025,-0.013286060700000046,-0.000964706400000015,0.023595272999999972,0.054150637,0.03092302299999994,0.024100557999999994,0.0046075910000000775,0.007752855999999975,0.06954140200000003,0.03823815900000005,0.01758694400000005,-0.0016839979999999644,0.007568749999999902,0.010393778000000076,0.01021557999999989,0.0032460500000000003,-0.016247443300000053,0.04272720599999991,0.00786158799999992,-0.009597102700000026,0.0059997570000001055,0.004431225999999899,-0.016247443300000053,0.06713796900000002,0.06444278199999998,0.07288582300000002,0.08094517700000003,0.10253866600000006,0.034852808999999985,0.03427638899999996,0.03507383900000005,0.0431994,0.06563986299999991,0.034047654000000094,0.03964733400000009,0.05308229200000003,0.06712482800000008,0.079623899,0.08763696199999993,0.034047654000000094,0.03697203199999999,0.04454943999999994,0.05294697600000009,0.06504035800000008,0.07793089400000008,0.018601132999999992,0.03486552700000001,0.0509515519999999,0.06720311200000006,0.083613465,0.09773667799999997,0.007749621999999956,0.050889350999999916,0.045269695,0.07655721300000007,0.037437471999999916,0.08455064900000009,0.07730086800000002,0.06064843399999997,0.056270891000000045,0.03847430000000007,-0.016941879999999965,0.037031853
1985,0.03798670500000001,0.2819014740000001,0.274313295,0.27412664600000003,0.279378565,0.280725541,0.2703965290000001,0.26939852499999994,0.27412664600000003,0.14992472600000006,0.391313295,0.3863132949999999,0.10209499299999991,0.531859633,0.527604263,0.573313295,0.6308386420000001,0.56572106,0.56572106,0.56572106,0.24540845300000003,0.244358313,0.3782132949999999,0.37571329499999995,0.019413295000000108,0.05391329500000008,0.12093407200000006,0.07151329499999992,0.20171329500000001,0.140128311,0.04883964299999999,0.13532579499999997,0.27501405,0.17781329499999998,0.10443575400000005,0.03571329500000009,0.18493783600000002,0.39104828599999997,0.42872251800000005,0.34360396800000004,0.30176151900000003,0.43572686799999993,0.38109609199999994,0.2894050100000001,0.226274254,0.13724464999999997,0.06347715499999995,0.43572686799999993,0.2624454620000001,0.2513770900000001,0.1940172440000001,0.10186458300000001,0.06920595499999993,0.2846868490000001,0.37549361700000006,0.33097489699999993,0.416653089,0.41302529900000007,0.2349367579999999,0.37760236699999994,0.319460965,0.2152146479999999,0.17835334400000002,0.127562328,0.07919034100000011,0.42986481600000004,0.342720814,0.24943834499999995,0.18109898800000002,0.17779932500000006,0.07919034100000011,0.381315214,0.34301266399999997,0.3121563169999999,0.2672475270000001,0.19273602599999995,0.399653904,0.3700970880000001,0.320959883,0.2522300559999999,0.18527073800000005,0.41874974499999995,0.386131271,0.325386776,0.26132982000000005,0.19653514799999994,0.1343015489999999,0.41874974499999995,0.3859492659999999,0.3246695639999999,0.2600480460000001,0.19503178200000004,0.13307144700000006,0.3818847379999999,0.3303081990000001,0.2775504849999999,0.2250822990000001,0.1720806079999999,0.11394261600000011,0.29418746000000007,0.26982559799999994,0.30297865999999996,0.2705601339999999,0.317225552,0.21680775399999996,0.19745038399999992,0.2947089839999999,0.23305325999999993,0.23337575199999994,0.1530105289999999,0.2267475510000001
1986,0.010978957000000067,0.14816640999999997,0.16962104300000003,0.186386838,0.16866176199999994,0.1656677499999999,0.043911263000000034,0.06087733000000006,0.186386838,0.17792987999999998,0.32062104300000005,0.2856210429999999,0.11602104299999993,0.6735151559999999,0.6864933179999999,0.6647210429999999,0.5785398239999999,0.6106696030000001,0.6106696030000001,0.6106696030000001,0.30182619899999996,0.520361318,0.4952210429999999,0.5417210429999999,0.175821043,0.0019210430000000667,0.15207589899999996,0.10112104300000002,0.15352104300000002,0.11821433399999992,0.20858192099999995,0.151170743,0.227482666,0.18042104299999995,0.11061641600000005,0.049021042999999986,0.15723003300000005,0.316331288,0.3805961769999999,0.282105123,0.26919578199999994,0.4413078800000001,0.397823024,0.3075441000000001,0.256766209,0.15305953400000005,0.09453180100000003,0.4413078800000001,0.2448256689999999,0.25217236500000006,0.2350059550000001,0.13137657999999997,0.08576208899999993,0.257577752,0.324995181,0.24641307999999995,0.37346161899999997,0.36352938599999995,0.23679403100000007,0.3702638519999999,0.293626465,0.1873755960000001,0.15533095900000005,0.11522910800000008,0.0767523000000001,0.3682331940000001,0.31225414000000007,0.21105204999999994,0.16400234599999997,0.15571044999999994,0.0767523000000001,0.3932415570000001,0.3373081,0.29805977800000005,0.23767286499999996,0.2184835300000001,0.39369799799999994,0.3596036439999999,0.30360309799999996,0.2447638110000001,0.2171972900000001,0.433552162,0.399411422,0.33483759300000004,0.2648831140000001,0.207100748,0.1494974360000001,0.433552162,0.40099072,0.3398344390000001,0.2733607389999999,0.21568328400000003,0.15514624899999996,0.35830590900000003,0.31086799499999995,0.2608204300000001,0.21177651799999997,0.16214735200000008,0.12911020100000004,0.2526605099999999,0.22939466500000005,0.2706407719999999,0.27895306500000006,0.31418601,0.26186288199999996,0.23724148499999997,0.278286099,0.17850988499999998,0.237071378,0.15012279100000003,0.17583680200000007
1987,0.044343891000000024,-0.028968491999999957,0.0027561089999998956,-0.0415500379,-0.044343891399999946,-0.06829598719999996,-0.13416425070000004,-0.11719818280000005,-0.0415500379,-0.0828437917,0.07075610899999996,0.016756108999999908,0.016956109000000108,0.22107219299999992,0.20353301899999998,0.2585561089999999,0.357170505,0.3281269550000001,0.3281269550000001,0.3281269550000001,-0.006864795399999957,-0.10876630119999997,-0.14514389139999995,-0.09364389139999996,0.19765610899999997,0.1841561089999999,0.07471319300000001,0.04655610899999996,-0.019443891400000024,-0.03455954640000003,0.03749243599999996,-0.02795759139999998,-0.07360289139999998,-0.042343891400000055,-0.004045023999999953,0.016856108999999897,0.02252189299999996,0.06626121900000004,0.12283093799999989,0.050293638000000085,0.07326405700000005,0.11731049700000007,0.10426341200000011,0.02140879700000009,-0.01439056449999998,0.025351174000000087,0.031454531999999924,0.11731049700000007,-0.021727409799999986,-0.031803780700000006,-0.018819225500000036,0.017134586999999923,0.01845274699999999,0.07215649300000004,0.11077409199999999,0.034590134000000106,0.11515094299999995,0.1054176710000001,-0.0020329310000000156,0.17708273799999996,0.09673676900000006,0.030464867000000062,0.032642118999999914,0.007561665999999967,0.02620525000000007,0.12389231900000008,0.12560856899999995,0.0116434700000001,0.044376441000000044,0.02862479699999998,0.02620525000000007,0.12314960899999994,0.07597406800000006,0.056180165000000004,0.029818351000000076,0.03252974999999991,0.127744882,0.09657332500000004,0.06530563099999998,0.02855253999999996,0.01968485199999992,0.10487048199999993,0.09203452299999992,0.0694288059999999,0.04572751300000011,0.026709563999999908,0.00837324500000003,0.10487048199999993,0.09133248400000005,0.06735847699999997,0.04254871900000001,0.023835996999999942,0.006755595000000003,0.07104778199999995,0.05554896899999995,0.03871883599999992,0.022464309999999932,0.005948561000000074,-0.013071666199999998,0.017019963000000082,-0.011248404900000009,0.02561303799999992,0.016260426000000106,0.0519248590000001,0.03866169099999994,0.03487615399999999,0.06454784899999999,-0.029016614700000054,0.02048076099999996,0.02798520800000004,-0.01584737160000005
1988,0.04419410700000004,0.13392090899999998,0.11800589300000008,0.1851014419999999,0.15141467500000005,0.1993188669999999,0.20231287899999995,0.24822106200000005,0.1851014419999999,0.0878625449999999,0.1500058929999999,0.08200589300000005,0.16950589299999996,0.25664404899999993,0.24064953300000003,0.25320589300000007,0.21056329000000007,0.355187932,0.355187932,0.355187932,0.1300579209999999,0.505171493,0.1620058929999999,0.0975058929999999,-0.19829410749999998,0.225605893,0.07611409599999996,0.0451058929999999,0.0473058930000001,0.029305893000000083,0.14243263899999992,0.05582409300000002,0.04732449300000008,0.009405893000000054,0.009817970000000065,0.027605893000000048,0.04781134199999992,0.15731877000000005,0.19248009500000007,0.12730368699999994,0.09646109199999997,0.2432829350000001,0.1879347309999999,0.13343532800000002,0.09830829000000008,0.046192280000000085,0.03541986499999994,0.2432829350000001,0.17689808100000004,0.14654028400000008,0.0823407060000001,0.05032517399999992,0.038730084,0.16252495099999997,0.19618766099999996,0.212399915,0.18937292699999997,0.23057914700000004,0.0782089800000001,0.14335637499999998,0.08178368699999994,0.06467428700000011,0.05486892599999993,0.01977375700000006,0.026548926000000028,0.22287897,0.1023199669999999,0.07953480199999996,0.057172983000000066,0.04391375700000011,0.026548926000000028,0.21257244799999997,0.187822865,0.1616379160000001,0.12650145899999998,0.11509624900000004,0.22330820100000004,0.20255931000000005,0.17264903899999995,0.14133006699999995,0.13608249299999997,0.226079924,0.20504475700000002,0.16673476499999995,0.13160569100000008,0.09727686499999999,0.052014591999999915,0.226079924,0.2061049399999999,0.17014449499999995,0.13748414199999992,0.1033175340000001,0.05608795999999994,0.183010165,0.15369009499999997,0.12374060899999995,0.09394775500000008,0.06382294700000002,0.03945413199999992,0.14269656899999994,0.12351586499999989,0.13876679000000003,0.14006917800000007,0.17188102399999994,0.13319320699999992,0.13909766199999996,0.1460940420000001,0.12153714399999993,0.1953963889999999,0.002639296999999985,0.06256533700000011
1989,0.046473028999999944,0.24046786599999992,0.26712697099999994,0.2027786170000001,0.2140060130000001,0.178077869,0.1132076099999999,0.07528345799999991,0.2027786170000001,0.03870550699999997,0.4331269710000001,0.37912697100000003,0.38802697099999994,0.1402162549999999,0.060530667999999954,0.09752697099999996,0.25640631699999994,0.5980998799999999,0.5980998799999999,0.5980998799999999,0.06408319399999995,0.21950406100000008,0.12772697099999997,0.504226971,-0.07787302900000004,0.3260269710000001,0.053444261999999965,-0.007073028999999953,0.09362697099999995,0.08992697099999991,0.012409206000000061,0.053559071000000014,0.1328536709999999,0.08692697100000002,0.06319090499999991,0.04222697100000006,0.11673105500000003,0.18957571299999998,0.319712942,0.21807836000000003,0.1810481799999999,0.365515311,0.29791802,0.20106986300000007,0.17560683900000007,0.08378307100000004,0.03589028399999994,0.365515311,0.24068615700000007,0.21641584800000002,0.1359396260000001,0.03143185400000004,0.03531084299999998,0.1966831979999999,0.285459331,0.26026733,0.2999918690000001,0.394850304,0.16258456900000007,0.27756760199999997,0.18451836,0.123367067,0.10267826800000002,0.04274384199999992,0.024818267999999977,0.32875778099999997,0.24457302000000003,0.16885266999999993,0.10943451300000007,0.11138384199999996,0.024818267999999977,0.28242883499999993,0.2277362999999999,0.196634545,0.160828631,0.106772023,0.31469752799999995,0.2679453730000001,0.23562115099999992,0.17663240200000008,0.13557989300000006,0.19593979700000008,0.17495481300000004,0.139432534,0.11489638999999996,0.09054239999999991,0.06876539199999998,0.19593979700000008,0.1740172470000001,0.136248755,0.10931508499999998,0.08435967,0.064313383,0.20036722100000004,0.17230895700000004,0.14484895099999995,0.11694090099999999,0.08883202099999998,0.06894168300000003,0.1260140380000001,0.14220089199999997,0.170158311,0.14065548700000008,0.176558019,0.08494516100000005,0.13520146999999993,0.14930651400000006,0.11970262999999992,0.09799248500000002,0.08441886999999992,0.1569324190000001
1990,0.06106264899999991,-0.12256424610000005,-0.0942626487,-0.14408001049999997,-0.17782911580000005,-0.22373729939999998,-0.25766943509999995,-0.28062352690000003,-0.14408001049999997,-0.2172565446,0.11473735100000004,0.07873735100000001,-0.07476264870000005,-0.2758900285,-0.29375322719999997,-0.2807626487,-0.2434876761,-0.17000314510000003,-0.17000314510000003,-0.17000314510000003,-0.2319149156,-0.3592663247,-0.21886264870000005,-0.016362648700000038,-0.09456264869999997,0.22013735099999998,-0.020656698300000054,-0.004062648699999949,0.008737350999999949,0.025437351000000108,-0.001182409200000012,0.010917250999999961,-0.0032611487000000494,0.03303735099999994,0.03499901799999994,0.018337351,-0.040002490899999965,-0.16391457470000004,-0.10515038359999995,-0.06606228430000005,-0.022127354200000005,-0.1420610512,-0.1345170015,-0.10735955409999998,-0.05554958629999995,-0.009199756400000036,-0.02135208980000003,-0.1420610512,-0.13242012209999998,-0.11648373430000003,-0.06256725289999998,-0.026480355200000028,-0.024090712599999953,-0.160905438,-0.15892306990000005,-0.18028841250000005,-0.12175007839999996,-0.10788795019999997,-0.0367125653,-0.12341068359999996,-0.09006228429999996,-0.05687333429999997,-0.04781482429999995,-0.055950157499999986,-0.06403482429999996,-0.1492456137,-0.06646258429999996,-0.08611220900000005,-0.04922130079999998,-0.0380901575,-0.06403482429999996,-0.1694350443,-0.16451243429999995,-0.1333326493,-0.08928643989999996,-0.04784480830000004,-0.16159044339999995,-0.15543443990000005,-0.12347119660000005,-0.08866140489999996,-0.055419749699999965,-0.21551946779999998,-0.19469610439999996,-0.15115485269999995,-0.10365060910000001,-0.0540669184,-6.758750000002145e-05,-0.21551946779999998,-0.19497198979999997,-0.15209430989999995,-0.10534579759999996,-0.05596964790000003,-0.001440127099999966,-0.18389455909999997,-0.14440615590000005,-0.10412162390000002,-0.06402524180000002,-0.02347953079999998,0.02479097100000005,-0.1526715731,-0.10926182910000004,-0.13733749829999997,-0.13345025779999997,-0.13963503330000004,-0.12419117540000002,-0.11583434110000002,-0.12325864070000003,-0.11680327889999997,-0.140974791,-0.05051267309999996,-0.02370002790000003
1991,0.03064274999999994,0.3142054919999999,0.2715572500000001,0.21262206700000008,0.3815328979999999,0.3456047550000001,0.4274410820000001,0.383528906,0.21262206700000008,0.322838199,0.44955725,0.48755725000000005,-0.02784275039999995,0.1628316059999999,0.09334566,0.06785725000000009,0.023755973999999958,0.563097905,0.563097905,0.563097905,0.28283655099999994,0.05040241600000006,0.23955725000000005,0.27405725000000003,-0.11854275039999995,-0.0989427504,0.12503131499999998,0.07635725000000004,0.15355724999999998,0.12185724999999992,0.126043876,0.09096945000000001,0.14365834999999993,0.11545724999999996,0.08506482400000004,0.026657249999999966,0.184293096,0.18202922300000002,0.30513484699999993,0.2168867160000001,0.1630372149999999,0.308849143,0.24068507800000005,0.17827876600000003,0.16571414299999998,0.13692217800000006,0.058940663000000004,0.308849143,0.25354559899999995,0.1989686530000001,0.1255856580000001,0.10836325600000007,0.067283078,0.28461823799999997,0.34455991099999994,0.39777634500000003,0.2987988939999999,0.45766310600000004,0.18081438900000002,0.2526946269999999,0.16880671599999997,0.19664661400000005,0.18255158100000002,0.11139461099999992,0.06899158099999991,0.3455241280000001,0.22998649599999998,0.23317647200000002,0.184927909,0.17693461100000007,0.06899158099999991,0.342925782,0.2944306940000001,0.25990774399999994,0.2193920760000001,0.18468220899999999,0.31724972799999995,0.27634022999999996,0.24877516200000005,0.19290228999999992,0.15472750899999999,0.2445988429999999,0.22550559600000009,0.19377078599999997,0.17315904000000004,0.14755034900000008,0.1132701949999999,0.2445988429999999,0.2239894549999999,0.18885008400000003,0.16493472799999997,0.13889274799999995,0.10736278599999993,0.2536559380000001,0.22430442700000008,0.19575528499999995,0.1666655480000001,0.13734248699999996,0.1096078949999999,0.219352204,0.22793224599999995,0.24009672799999993,0.2414413660000001,0.2532704619999999,0.2004552850000001,0.16259543500000007,0.1922199120000001,0.22682481099999996,0.22675289600000004,0.09149458499999996,0.15273216199999995
1992,0.029006526000000088,0.06723948000000002,0.045193473999999956,0.1064953689999999,0.13267012,0.185564332,0.15063419200000006,0.259416627,0.1064953689999999,0.11402160000000006,0.03719347399999995,-0.18680652649999996,0.03199347400000008,-0.11421905889999995,-0.14779961269999997,-0.14460652650000005,-0.23773423400000004,0.08132936499999999,0.08132936499999999,0.08132936499999999,0.05696143599999992,-0.008227341899999963,-0.05580652649999995,-0.05530652650000001,-0.0887065265,0.007493474000000111,0.03818706300000008,0.03339347399999992,0.057193473999999966,0.04239347400000004,0.04384776499999998,0.05954297399999997,0.04504047400000011,0.046593474000000024,0.03636273499999998,0.006293474000000021,0.05733195699999993,0.007951633000000013,0.02227868200000005,0.014491503999999988,-0.015942667999999993,0.006917199999999957,-0.010086388700000004,0.014661551999999967,0.028357237000000035,0.04021984100000009,0.021185988999999905,0.006917199999999957,0.08441019399999994,0.06375727900000006,0.027671089000000038,0.04827049900000002,0.029471218000000077,0.08237117099999991,0.06737086300000006,0.14189081999999997,0.026120088000000097,0.07657083599999992,0.040066398,-0.004470717999999985,-0.011728496299999946,0.05822622200000005,0.0567381039999999,0.05716580900000001,0.037918104000000064,0.050383454000000105,-0.0132978963,0.07293121700000005,0.05649067399999996,0.05612580900000008,0.037918104000000064,0.04643781999999996,0.045817894000000026,0.04669838199999998,0.050481033000000064,0.0497415779999999,0.031079437999999904,0.02730365400000001,0.03718696899999996,0.0432382790000001,0.05375050399999992,0.005274043000000006,0.006432095999999943,0.0124693010000001,0.02572542599999994,0.0339479949999999,0.03756764000000001,0.005274043000000006,0.007294369000000023,0.015198014999999954,0.030296987000000053,0.03861929799999997,0.04064234199999994,-0.005343935600000016,0.00314401700000011,0.012548261999999921,0.02155574299999996,0.03069499199999992,0.040500859,0.021097697000000082,0.06783380800000005,0.022462798999999922,0.03820592600000006,0.030985325999999924,0.028856651999999983,0.02952043999999998,0.017717838999999902,0.07311161,0.07646267700000009,0.007466725000000007,0.03908607499999994
